response;branch;gender;gold_card;income;marital;months_current_account;loan_accounts;number_products;number_transactions;white_collar_percentage
"NO";"Catburg";"F";0;42450.000000;"S";-3;2;0;0;34
"NO";"Ravensville";"F";0;42450.000000;"S";21;1;4;1;34
"SI";"Kingsville";"F";0;42445.000000;"S";12;0;6;24;26
"NO";"Foxton";"M";0;42376.000000;"S";15;1;1;1;31
"NO";"Catburg";"F";0;42411.000000;"U";34;1;0;20;20
"NO";"Ravensville";"M";0;42425.000000;"M";-2;2;3;0;30
"NO";"Ravensville";"M";0;42426.000000;"U";-6;1;0;0;39
"NO";"Ravensville";"F";0;42404.000000;"S";6;1;0;0;36
"SI";"Foxton";"M";0;42447.000000;"S";6;0;3;13;44
"NO";"Queensbury";"M";0;42448.000000;"M";8;2;1;1;16
"SI";"Kingsville";"F";0;42360.000000;"U";41;1;2;1;27
"NO";"Princeton";"M";0;42392.000000;"U";27;0;0;0;26
"NO";"Queensbury";"F";0;42352.000000;"S";-1;4;0;0;26
"NO";"Ravensville";"F";0;42391.000000;"S";17;0;0;0;41
"NO";"Princeton";"F";0;42359.000000;"M";13;0;4;2;37
"NO";"Kingsville";"M";0;42409.000000;"S";22;0;0;0;29
"NO";"Kingsville";"F";0;42383.000000;"S";24;3;3;1;36
"NO";"Catburg";"F";0;42419.000000;"S";-2;1;1;0;42
"NO";"Kingsville";"F";0;42443.000000;"S";0;0;2;0;28
"SI";"Foxton";"F";0;42422.000000;"M";26;2;6;24;29
"NO";"Queensbury";"M";0;42411.000000;"S";-1;1;0;0;44
"NO";"Princeton";"F";1;42447.000000;"M";11;4;0;0;27
"NO";"Foxton";"F";0;42399.000000;"M";9;0;0;0;50
"NO";"Kingsville";"F";0;42377.000000;"S";21;0;3;2;27
"NO";"Queensbury";"F";0;42434.000000;"S";16;0;0;0;51
"NO";"Catburg";"F";0;42372.000000;"S";12;0;2;1;41
"SI";"Foxton";"F";0;42437.000000;"S";26;0;2;19;31
"NO";"Princeton";"F";0;42391.000000;"U";-5;1;0;0;33
"NO";"Catburg";"M";0;42351.000000;"S";10;3;0;0;38
"NO";"Princeton";"M";0;42400.000000;"S";29;0;1;1;44
"NO";"Princeton";"M";0;42390.000000;"S";38;0;3;2;22
"NO";"Catburg";"F";0;42351.000000;"S";-4;0;0;0;40
"NO";"Catburg";"M";0;42425.000000;"S";38;0;2;1;42
"NO";"Catburg";"F";0;42409.000000;"M";30;0;2;1;14
"NO";"Catburg";"M";0;42397.000000;"S";28;0;0;0;40
"NO";"Kingsville";"F";0;42376.000000;"S";25;0;4;3;52
"NO";"Catburg";"M";0;42418.000000;"U";19;0;1;1;24
"NO";"Foxton";"M";0;42401.000000;"U";33;2;3;1;31
"NO";"Catburg";"F";1;42373.000000;"M";32;1;0;0;30
"NO";"Kingsville";"F";0;42409.000000;"S";36;4;4;3;27
"SI";"Foxton";"F";0;42376.000000;"S";6;1;4;4;43
"NO";"Queensbury";"F";0;42403.000000;"U";-3;0;0;0;52
"NO";"Foxton";"M";0;42440.000000;"S";29;1;0;0;30
"SI";"Queensbury";"F";1;42394.000000;"M";38;1;5;3;28
"NO";"Foxton";"F";0;42370.000000;"U";-2;0;1;0;39
"NO";"Ravensville";"F";0;42357.000000;"U";36;0;0;0;27
"NO";"Foxton";"F";0;42402.000000;"U";29;1;5;1;24
"NO";"Ravensville";"M";0;42362.000000;"S";11;0;3;29;29
"NO";"Queensbury";"F";0;42402.000000;"M";24;0;0;0;47
"SI";"Princeton";"F";0;42393.000000;"S";10;0;2;1;41
"NO";"Ravensville";"F";0;42414.000000;"M";30;4;6;13;29
"NO";"Catburg";"M";0;42425.000000;"M";30;1;2;1;28
"NO";"Queensbury";"F";0;42392.000000;"S";27;0;0;0;22
"NO";"Foxton";"F";0;42436.000000;"U";36;0;3;2;42
"NO";"Foxton";"M";0;42450.000000;"S";20;1;4;3;39
"NO";"Princeton";"F";0;42382.000000;"U";41;0;0;0;45
"NO";"Catburg";"M";0;42382.000000;"S";28;1;4;3;45
"NO";"Princeton";"M";0;42426.000000;"M";22;1;0;0;33
"NO";"Foxton";"M";0;42430.000000;"S";5;0;1;1;26
"NO";"Catburg";"F";0;42276.000000;"M";37;0;0;0;35
"NO";"Foxton";"F";0;42343.000000;"S";37;3;4;3;18
"NO";"Queensbury";"F";0;42263.000000;"M";12;1;0;0;29
"NO";"Kingsville";"F";1;42321.000000;"U";26;0;2;2;49
"SI";"Catburg";"F";0;42321.000000;"S";20;0;4;3;49
"NO";"Ravensville";"F";0;42296.000000;"S";27;0;2;1;40
"NO";"Queensbury";"M";0;42346.000000;"M";29;1;0;0;30
"NO";"Ravensville";"M";0;42348.000000;"M";-6;3;0;0;22
"NO";"Catburg";"F";0;42281.000000;"S";-1;1;0;0;23
"NO";"Queensbury";"F";0;42295.000000;"M";16;1;0;0;29
"NO";"Kingsville";"F";0;42295.000000;"U";26;0;4;1;29
"SI";"Kingsville";"M";0;42251.000000;"S";32;0;3;3;44
"NO";"Foxton";"M";1;42332.000000;"S";15;5;0;0;24
"NO";"Foxton";"M";0;42348.000000;"S";39;4;0;0;49
"NO";"Foxton";"M";0;42339.000000;"M";37;0;0;0;24
"NO";"Queensbury";"M";0;42283.000000;"S";15;1;0;0;31
"NO";"Queensbury";"F";0;42290.000000;"M";17;0;3;3;38
"SI";"Princeton";"M";0;42335.000000;"U";38;0;0;7;31
"NO";"Kingsville";"M";0;42263.000000;"M";26;0;0;0;26
"NO";"Queensbury";"F";0;42320.000000;"U";22;1;3;2;16
"NO";"Princeton";"F";0;42313.000000;"U";16;0;3;2;24
"NO";"Ravensville";"M";0;42324.000000;"M";14;1;0;0;32
"NO";"Catburg";"F";0;42265.000000;"S";13;5;0;0;24
"NO";"Queensbury";"F";0;42277.000000;"S";8;0;0;0;41
"NO";"Queensbury";"M";0;42313.000000;"S";16;1;0;0;25
"NO";"Foxton";"M";0;42296.000000;"S";-1;0;1;0;47
"NO";"Princeton";"M";0;42319.000000;"S";35;1;3;2;36
"NO";"Catburg";"F";0;42329.000000;"U";38;0;0;0;30
"NO";"Queensbury";"M";0;42335.000000;"M";41;0;0;0;20
"NO";"Catburg";"F";0;42265.000000;"U";22;0;1;1;31
"NO";"Ravensville";"M";0;42265.000000;"S";35;2;0;0;31
"NO";"Queensbury";"M";0;42298.000000;"S";28;0;0;0;38
"NO";"Ravensville";"F";0;42266.000000;"M";21;0;6;3;29
"NO";"Queensbury";"F";1;42298.000000;"M";33;1;5;3;45
"NO";"Kingsville";"F";0;42336.000000;"M";11;1;0;0;35
"NO";"Foxton";"M";0;42339.000000;"U";28;7;2;1;33
"NO";"Kingsville";"F";0;42260.000000;"M";24;2;0;0;32
"NO";"Queensbury";"M";1;42309.000000;"M";39;1;1;1;29
"NO";"Kingsville";"M";0;42315.000000;"U";-3;2;0;0;33
"NO";"Ravensville";"F";0;42323.000000;"S";9;0;5;18;31
"NO";"Ravensville";"F";0;42323.000000;"M";17;1;2;1;31
"NO";"Ravensville";"M";0;42328.000000;"U";16;0;0;0;35
"NO";"Kingsville";"M";0;42340.000000;"S";-2;0;3;0;42
"NO";"Queensbury";"F";0;42257.000000;"S";23;0;0;0;26
"NO";"Catburg";"F";0;42301.000000;"M";36;0;0;0;30
"NO";"Foxton";"F";0;42278.000000;"S";10;0;0;0;39
"NO";"Kingsville";"M";0;42310.000000;"S";38;2;5;2;29
"SI";"Kingsville";"F";0;42337.000000;"M";40;0;2;1;49
"NO";"Princeton";"F";0;42252.000000;"S";40;1;1;1;25
"NO";"Queensbury";"M";0;42287.000000;"S";39;0;3;2;28
"SI";"Foxton";"F";0;42319.000000;"S";11;0;2;16;32
"NO";"Catburg";"F";0;42290.000000;"S";38;0;0;0;49
"NO";"Kingsville";"M";0;42301.000000;"S";-2;0;0;0;24
"NO";"Kingsville";"F";0;42341.000000;"S";37;1;5;2;49
"NO";"Catburg";"M";0;42289.000000;"M";21;3;4;2;37
"NO";"Princeton";"M";0;42223.000000;"U";-6;2;0;0;25
"NO";"Catburg";"M";0;42240.000000;"S";-4;4;1;0;38
"NO";"Catburg";"F";0;42151.000000;"S";33;1;0;0;35
"NO";"Kingsville";"M";0;42238.000000;"S";-6;0;0;0;42
"NO";"Kingsville";"F";0;42166.000000;"S";19;0;4;2;19
"SI";"Princeton";"M";0;42157.000000;"S";27;0;6;27;43
"NO";"Ravensville";"F";0;42250.000000;"S";6;0;0;0;43
"NO";"Ravensville";"F";0;42224.000000;"S";22;0;0;0;30
"NO";"Kingsville";"F";0;42177.000000;"S";24;0;0;0;38
"NO";"Foxton";"F";0;42223.000000;"M";23;5;0;0;35
"NO";"Kingsville";"F";0;42223.000000;"U";26;0;0;0;35
"NO";"Kingsville";"M";0;42211.000000;"S";28;0;0;0;32
"NO";"Foxton";"F";0;42155.000000;"S";28;0;0;0;34
"NO";"Catburg";"M";1;42240.000000;"S";40;3;0;0;18
"NO";"Catburg";"F";0;42180.000000;"U";7;0;4;3;30
"NO";"Princeton";"M";0;42247.000000;"S";26;0;0;0;39
"SI";"Princeton";"M";0;42168.000000;"S";38;1;6;27;29
"NO";"Kingsville";"M";0;42238.000000;"S";24;1;0;0;42
"NO";"Kingsville";"M";0;42161.000000;"S";-6;0;1;0;28
"NO";"Queensbury";"F";0;42158.000000;"S";40;2;1;1;32
"NO";"Princeton";"F";0;42219.000000;"S";35;1;0;0;36
"NO";"Princeton";"M";0;42226.000000;"S";30;0;0;0;48
"NO";"Queensbury";"F";0;42237.000000;"S";39;0;4;1;39
"NO";"Foxton";"F";0;42237.000000;"M";32;1;0;0;31
"SI";"Catburg";"F";0;42162.000000;"S";0;0;5;2;31
"NO";"Catburg";"F";0;42216.000000;"S";32;5;0;0;27
"NO";"Princeton";"F";0;42227.000000;"S";15;0;0;0;34
"NO";"Ravensville";"M";0;42230.000000;"U";-3;0;2;0;26
"NO";"Kingsville";"F";0;42202.000000;"S";34;0;0;0;36
"NO";"Foxton";"F";0;42153.000000;"S";35;0;3;3;23
"NO";"Kingsville";"F";0;42153.000000;"U";16;0;0;0;23
"NO";"Queensbury";"F";0;42208.000000;"S";32;0;3;1;33
"NO";"Catburg";"M";0;42152.000000;"S";39;0;1;1;29
"NO";"Catburg";"M";0;42224.000000;"S";34;0;2;1;32
"NO";"Kingsville";"M";0;42155.000000;"U";22;0;2;1;24
"NO";"Queensbury";"M";0;42176.000000;"S";33;0;0;0;27
"SI";"Catburg";"M";0;42176.000000;"U";37;3;2;2;27
"NO";"Catburg";"F";0;42243.000000;"U";25;0;0;0;41
"NO";"Kingsville";"M";0;42228.000000;"U";36;0;0;0;36
"NO";"Kingsville";"F";0;42210.000000;"U";9;1;0;0;44
"NO";"Queensbury";"F";0;42213.000000;"S";25;1;0;0;25
"NO";"Ravensville";"F";0;42176.000000;"S";24;3;0;0;24
"NO";"Foxton";"M";1;42190.000000;"S";10;2;5;3;34
"NO";"Queensbury";"F";0;42216.000000;"M";5;1;0;0;24
"NO";"Foxton";"F";0;42247.000000;"S";17;3;0;0;31
"NO";"Kingsville";"F";0;42182.000000;"M";-2;1;0;0;27
"NO";"Kingsville";"F";0;42188.000000;"S";26;2;0;0;32
"NO";"Ravensville";"M";0;42211.000000;"S";26;1;3;1;40
"NO";"Queensbury";"M";0;42245.000000;"U";19;0;4;2;23
"NO";"Foxton";"M";0;42241.000000;"U";37;0;5;1;30
"NO";"Ravensville";"M";0;42187.000000;"S";0;0;3;0;34
"NO";"Ravensville";"M";0;42204.000000;"U";13;0;4;3;40
"NO";"Princeton";"F";0;42159.000000;"U";38;0;0;0;30
"NO";"Ravensville";"F";0;42174.000000;"S";-6;2;0;0;46
"SI";"Kingsville";"F";0;42183.000000;"S";21;1;4;2;35
"NO";"Kingsville";"F";0;42246.000000;"M";15;0;4;1;22
"NO";"Ravensville";"F";0;42240.000000;"M";19;1;0;0;33
"NO";"Princeton";"M";0;42240.000000;"U";29;0;4;2;33
"NO";"Queensbury";"F";0;42202.000000;"U";26;0;3;1;41
"NO";"Kingsville";"M";0;42210.000000;"U";26;3;0;0;28
"NO";"Queensbury";"F";0;42210.000000;"U";10;0;5;28;28
"SI";"Queensbury";"M";0;42210.000000;"M";16;1;2;1;28
"NO";"Queensbury";"F";0;42249.000000;"S";10;1;0;0;29
"SI";"Foxton";"M";0;42162.000000;"M";27;1;3;2;46
"NO";"Princeton";"F";0;42177.000000;"S";-5;4;2;0;27
"NO";"Ravensville";"M";0;42206.000000;"S";28;4;3;1;41
"NO";"Ravensville";"M";0;42152.000000;"S";26;0;2;12;41
"NO";"Queensbury";"M";0;42227.000000;"S";9;0;0;0;32
"NO";"Foxton";"F";0;42239.000000;"S";29;1;0;0;28
"NO";"Catburg";"M";0;42230.000000;"S";0;0;4;1;32
"NO";"Kingsville";"F";0;42240.000000;"M";33;1;0;0;52
"NO";"Catburg";"F";0;42218.000000;"S";35;0;0;0;26
"NO";"Queensbury";"F";0;42167.000000;"U";22;1;0;0;40
"NO";"Catburg";"M";0;42195.000000;"U";23;0;0;0;42
"NO";"Catburg";"M";0;42202.000000;"S";16;1;4;3;39
"NO";"Catburg";"F";0;42217.000000;"S";5;0;0;0;26
"SI";"Ravensville";"F";0;42215.000000;"S";36;1;4;2;37
"NO";"Catburg";"F";0;42181.000000;"S";-5;0;0;0;34
"NO";"Kingsville";"F";0;42173.000000;"S";11;1;0;0;38
"NO";"Queensbury";"M";0;42202.000000;"U";13;4;0;0;43
"NO";"Princeton";"F";0;42213.000000;"S";16;0;0;0;34
"NO";"Foxton";"F";0;42182.000000;"S";32;0;0;0;15
"NO";"Catburg";"M";0;42199.000000;"S";18;1;0;0;32
"NO";"Queensbury";"F";0;42168.000000;"S";6;0;2;1;25
"NO";"Kingsville";"M";0;42216.000000;"M";24;4;0;0;34
"NO";"Catburg";"F";0;42232.000000;"M";-6;1;0;0;30
"NO";"Queensbury";"F";0;42210.000000;"M";39;0;0;0;39
"NO";"Ravensville";"F";0;42201.000000;"S";24;0;0;0;28
"NO";"Catburg";"M";0;42200.000000;"S";15;2;6;6;33
"NO";"Kingsville";"F";0;42165.000000;"S";33;1;0;0;40
"NO";"Ravensville";"F";0;42154.000000;"U";30;0;2;1;36
"SI";"Catburg";"M";0;42152.000000;"S";11;2;4;3;40
"NO";"Queensbury";"M";0;42091.000000;"M";38;1;0;0;22
"NO";"Princeton";"F";0;42060.000000;"S";27;2;0;0;28
"NO";"Princeton";"F";0;42059.000000;"M";16;3;0;0;32
"NO";"Foxton";"M";0;42144.000000;"S";39;1;0;0;47
"NO";"Princeton";"F";0;42142.000000;"S";36;1;0;0;33
"NO";"Princeton";"M";0;42107.000000;"S";33;0;5;2;29
"NO";"Queensbury";"F";0;42119.000000;"S";10;1;2;1;26
"NO";"Ravensville";"M";0;42078.000000;"S";25;1;0;0;38
"NO";"Kingsville";"F";0;42116.000000;"U";-6;0;0;0;44
"SI";"Queensbury";"F";0;42149.000000;"S";12;1;2;1;61
"NO";"Catburg";"F";0;42124.000000;"M";-2;4;0;0;42
"NO";"Ravensville";"M";0;42108.000000;"M";21;3;4;2;36
"NO";"Queensbury";"M";0;42141.000000;"S";5;2;2;1;34
"NO";"Ravensville";"M";0;42124.000000;"M";17;1;6;27;40
"NO";"Queensbury";"M";0;42147.000000;"U";27;2;5;3;31
"NO";"Ravensville";"M";0;42071.000000;"S";-4;0;0;0;35
"NO";"Princeton";"F";0;42074.000000;"M";20;0;0;0;45
"NO";"Kingsville";"F";0;42137.000000;"M";34;1;0;0;36
"NO";"Ravensville";"F";0;42121.000000;"S";41;0;0;0;25
"NO";"Foxton";"F";0;42080.000000;"U";7;0;2;1;38
"NO";"Catburg";"M";0;42137.000000;"S";31;0;0;0;31
"NO";"Ravensville";"F";0;42060.000000;"S";34;1;2;1;36
"NO";"Foxton";"F";0;42072.000000;"M";6;2;4;1;21
"NO";"Princeton";"F";0;42113.000000;"S";16;0;0;0;31
"NO";"Queensbury";"M";0;42059.000000;"U";31;0;3;1;57
"SI";"Princeton";"M";0;42066.000000;"U";18;1;2;24;20
"SI";"Kingsville";"F";0;42107.000000;"U";6;1;1;1;30
"NO";"Catburg";"M";0;41981.000000;"U";34;1;2;1;31
"NO";"Princeton";"M";0;41959.000000;"S";12;0;2;2;51
"NO";"Ravensville";"F";0;41952.000000;"S";37;0;4;18;14
"NO";"Ravensville";"F";0;42005.000000;"S";26;2;4;1;20
"NO";"Ravensville";"F";0;42010.000000;"M";34;3;2;1;21
"NO";"Ravensville";"F";0;41980.000000;"U";-4;1;0;0;26
"NO";"Princeton";"F";0;42002.000000;"M";15;3;3;2;29
"NO";"Princeton";"F";0;42040.000000;"U";9;0;0;0;35
"NO";"Foxton";"F";0;42047.000000;"M";30;1;0;0;32
"NO";"Queensbury";"M";0;42034.000000;"M";19;1;0;0;20
"NO";"Foxton";"F";0;41963.000000;"U";13;0;0;0;36
"NO";"Foxton";"M";0;41953.000000;"U";37;1;0;0;28
"NO";"Princeton";"M";0;42033.000000;"U";7;0;5;3;30
"NO";"Foxton";"M";0;42021.000000;"S";-1;1;1;0;37
"NO";"Ravensville";"M";0;42046.000000;"S";21;0;0;0;25
"NO";"Catburg";"M";0;42046.000000;"S";23;3;0;0;29
"NO";"Ravensville";"M";0;41990.000000;"U";13;3;0;0;39
"SI";"Foxton";"F";0;41975.000000;"S";15;0;3;2;28
"NO";"Foxton";"F";0;41968.000000;"S";9;1;2;1;32
"SI";"Ravensville";"M";0;42006.000000;"S";6;0;3;3;18
"SI";"Catburg";"M";0;41975.000000;"U";17;3;2;1;25
"NO";"Foxton";"F";0;42006.000000;"M";10;4;2;2;46
"NO";"Kingsville";"F";0;41986.000000;"M";15;1;0;0;33
"NO";"Queensbury";"F";1;41993.000000;"M";29;1;2;1;36
"NO";"Ravensville";"F";0;42049.000000;"S";5;0;0;0;31
"NO";"Princeton";"F";0;41954.000000;"U";-4;0;3;0;38
"NO";"Catburg";"F";0;41954.000000;"M";19;0;2;1;37
"NO";"Princeton";"F";0;41977.000000;"U";13;0;0;0;31
"NO";"Catburg";"F";0;42000.000000;"U";40;1;4;2;30
"NO";"Foxton";"M";0;42014.000000;"M";16;1;0;0;29
"NO";"Princeton";"M";0;41978.000000;"S";-3;0;0;0;35
"NO";"Catburg";"F";0;41952.000000;"S";-3;2;0;0;41
"NO";"Princeton";"F";0;42026.000000;"U";35;0;0;0;26
"NO";"Foxton";"F";0;42039.000000;"S";25;1;0;0;47
"SI";"Queensbury";"M";0;41955.000000;"M";37;1;5;24;41
"NO";"Ravensville";"F";0;42044.000000;"U";15;1;0;0;28
"NO";"Catburg";"F";0;41955.000000;"M";23;1;0;0;36
"NO";"Foxton";"M";0;42003.000000;"M";7;2;0;0;46
"SI";"Princeton";"F";0;42009.000000;"M";38;1;5;3;31
"NO";"Ravensville";"M";0;42009.000000;"U";16;0;3;1;31
"SI";"Princeton";"M";0;41997.000000;"S";13;1;3;3;32
"NO";"Queensbury";"M";0;41992.000000;"S";28;3;4;1;36
"NO";"Catburg";"M";0;42002.000000;"S";28;0;0;0;32
"NO";"Ravensville";"F";0;42016.000000;"M";21;0;0;0;31
"NO";"Ravensville";"M";0;41986.000000;"U";38;0;0;0;42
"NO";"Princeton";"F";0;41962.000000;"S";39;0;0;0;22
"NO";"Foxton";"M";0;41973.000000;"U";10;1;0;0;42
"NO";"Princeton";"M";0;42016.000000;"M";40;4;2;1;32
"NO";"Foxton";"F";0;41964.000000;"U";8;1;0;0;27
"NO";"Princeton";"M";0;42003.000000;"M";5;0;3;1;25
"NO";"Princeton";"F";0;41969.000000;"M";14;1;0;0;46
"NO";"Queensbury";"F";1;42018.000000;"M";37;1;0;0;16
"NO";"Ravensville";"M";0;41991.000000;"S";36;0;4;2;28
"SI";"Kingsville";"F";1;41991.000000;"S";33;2;3;2;28
"NO";"Catburg";"F";0;41997.000000;"S";33;0;0;0;35
"NO";"Queensbury";"F";0;41967.000000;"M";24;0;5;2;30
"NO";"Princeton";"M";0;42003.000000;"M";35;2;0;0;34
"NO";"Princeton";"F";0;42036.000000;"S";16;0;0;0;55
"NO";"Ravensville";"M";0;41991.000000;"M";32;1;0;0;15
"NO";"Kingsville";"M";0;42027.000000;"S";31;4;0;0;37
"NO";"Queensbury";"F";0;41994.000000;"S";18;0;1;1;38
"SI";"Foxton";"M";0;42032.000000;"U";22;2;3;2;30
"NO";"Kingsville";"F";0;41998.000000;"S";41;1;5;1;40
"NO";"Catburg";"M";0;41973.000000;"S";39;1;0;0;30
"NO";"Ravensville";"M";0;42045.000000;"M";-3;0;0;0;14
"NO";"Kingsville";"F";0;42045.000000;"M";7;1;1;1;14
"NO";"Princeton";"M";0;41989.000000;"S";29;0;0;0;38
"NO";"Ravensville";"F";0;42034.000000;"U";-1;3;0;0;37
"NO";"Kingsville";"F";0;41993.000000;"U";16;3;3;3;21
"NO";"Catburg";"F";0;41993.000000;"S";25;0;5;2;21
"NO";"Foxton";"F";0;41964.000000;"U";9;0;0;0;32
"NO";"Queensbury";"F";0;41991.000000;"M";-2;1;1;0;25
"NO";"Catburg";"F";0;42025.000000;"U";20;3;0;0;18
"NO";"Catburg";"F";0;41975.000000;"U";20;0;3;1;32
"NO";"Foxton";"F";0;42014.000000;"U";-3;1;0;0;14
"NO";"Foxton";"F";0;42012.000000;"S";19;0;0;0;37
"NO";"Ravensville";"M";0;42049.000000;"S";15;4;0;0;34
"NO";"Foxton";"M";0;41966.000000;"S";40;1;0;0;39
"NO";"Foxton";"M";0;41964.000000;"U";-1;0;0;0;38
"SI";"Kingsville";"F";0;42010.000000;"M";11;1;2;23;34
"NO";"Kingsville";"F";0;42006.000000;"U";20;1;0;0;39
"NO";"Ravensville";"F";0;42017.000000;"M";25;4;0;0;25
"NO";"Foxton";"M";0;42039.000000;"S";18;1;0;0;48
"NO";"Kingsville";"F";0;41972.000000;"M";6;1;0;0;36
"NO";"Queensbury";"F";0;41992.000000;"U";19;1;2;1;31
"NO";"Ravensville";"M";1;41970.000000;"M";29;1;4;2;27
"NO";"Queensbury";"F";0;41851.000000;"M";39;1;0;0;33
"NO";"Ravensville";"F";0;41902.000000;"U";14;0;1;1;33
"NO";"Catburg";"F";0;41908.000000;"M";38;2;1;1;27
"NO";"Queensbury";"F";0;41908.000000;"M";14;2;0;0;30
"NO";"Queensbury";"F";0;41870.000000;"S";-2;0;0;0;28
"NO";"Catburg";"M";0;41935.000000;"S";22;0;0;0;49
"NO";"Ravensville";"M";0;41860.000000;"M";16;1;3;1;25
"SI";"Queensbury";"M";0;41871.000000;"U";32;0;4;2;39
"NO";"Ravensville";"F";0;41866.000000;"U";40;1;4;3;33
"NO";"Ravensville";"M";0;41894.000000;"M";-6;0;0;0;12
"NO";"Princeton";"F";0;41867.000000;"M";-4;0;0;0;28
"NO";"Kingsville";"F";0;41944.000000;"S";21;1;0;0;37
"NO";"Ravensville";"F";0;41885.000000;"S";23;1;0;0;30
"SI";"Kingsville";"M";0;41901.000000;"S";25;3;3;2;40
"NO";"Queensbury";"M";0;41853.000000;"U";-4;1;0;0;33
"SI";"Catburg";"F";0;41914.000000;"M";22;2;6;11;27
"NO";"Kingsville";"F";0;41901.000000;"U";35;2;0;0;22
"NO";"Catburg";"M";0;41883.000000;"M";28;3;0;0;41
"NO";"Princeton";"F";1;41920.000000;"M";13;1;5;3;36
"NO";"Queensbury";"F";0;41897.000000;"M";6;1;0;0;25
"NO";"Ravensville";"M";0;41939.000000;"S";5;0;0;0;34
"SI";"Catburg";"M";0;41862.000000;"S";24;2;2;2;46
"NO";"Foxton";"F";0;41946.000000;"M";16;1;0;0;25
"NO";"Kingsville";"M";0;41784.000000;"S";39;0;0;0;41
"NO";"Kingsville";"M";0;41788.000000;"U";28;0;0;0;37
"NO";"Ravensville";"F";0;41788.000000;"S";30;1;3;1;37
"NO";"Kingsville";"M";0;41784.000000;"U";35;1;1;1;39
"NO";"Catburg";"M";0;41759.000000;"S";24;0;0;0;31
"NO";"Kingsville";"F";0;41784.000000;"M";23;1;2;1;45
"NO";"Foxton";"F";0;41784.000000;"S";30;0;4;4;45
"NO";"Ravensville";"M";0;41799.000000;"S";22;0;4;3;42
"NO";"Kingsville";"F";0;41814.000000;"U";-2;0;1;0;27
"NO";"Queensbury";"M";0;41834.000000;"S";16;5;2;1;35
"SI";"Queensbury";"M";0;41841.000000;"U";15;3;2;2;49
"NO";"Kingsville";"F";0;41828.000000;"M";6;0;0;0;44
"NO";"Ravensville";"F";0;41808.000000;"S";41;1;0;0;35
"NO";"Princeton";"F";0;41804.000000;"S";37;2;0;0;43
"NO";"Ravensville";"F";0;41840.000000;"U";41;0;0;0;34
"NO";"Queensbury";"M";0;41849.000000;"S";23;0;0;0;33
"SI";"Ravensville";"F";0;41777.000000;"S";5;1;3;1;37
"NO";"Catburg";"M";0;41806.000000;"S";9;1;0;0;25
"NO";"Foxton";"M";1;41806.000000;"U";5;3;0;0;25
"NO";"Catburg";"F";0;41759.000000;"M";26;0;2;1;35
"NO";"Kingsville";"M";0;41810.000000;"S";22;0;0;0;26
"NO";"Princeton";"M";0;41820.000000;"U";17;0;0;0;23
"NO";"Ravensville";"M";0;41842.000000;"S";28;4;3;1;16
"SI";"Princeton";"M";0;41766.000000;"S";20;2;2;2;37
"NO";"Kingsville";"F";0;41797.000000;"S";23;1;0;0;37
"NO";"Princeton";"M";0;41797.000000;"S";7;0;3;3;37
"NO";"Queensbury";"F";0;41850.000000;"U";33;0;0;0;30
"NO";"Catburg";"F";0;41850.000000;"S";25;4;0;0;30
"NO";"Ravensville";"M";0;41793.000000;"M";39;1;0;0;17
"SI";"Princeton";"F";0;41817.000000;"U";38;1;1;29;27
"NO";"Foxton";"F";0;41782.000000;"U";5;1;0;0;36
"NO";"Foxton";"F";0;41771.000000;"S";-1;1;0;0;37
"NO";"Ravensville";"M";0;41837.000000;"M";35;2;3;2;34
"NO";"Foxton";"F";0;41803.000000;"U";30;1;5;3;21
"NO";"Queensbury";"M";0;41751.000000;"S";17;0;1;4;43
"NO";"Kingsville";"F";0;41818.000000;"M";18;3;1;1;22
"NO";"Ravensville";"M";0;41773.000000;"S";17;0;0;0;20
"NO";"Queensbury";"F";0;41787.000000;"M";9;1;3;1;31
"NO";"Foxton";"M";0;41782.000000;"U";19;3;4;3;32
"NO";"Kingsville";"F";0;41786.000000;"U";31;0;0;0;30
"NO";"Foxton";"M";0;41803.000000;"S";16;1;3;2;22
"NO";"Foxton";"M";0;41818.000000;"S";28;0;1;1;23
"NO";"Kingsville";"M";0;41848.000000;"S";-6;1;0;0;31
"NO";"Foxton";"F";0;41775.000000;"S";-2;0;0;0;36
"NO";"Queensbury";"F";0;41849.000000;"S";39;0;4;2;38
"NO";"Princeton";"M";0;41787.000000;"S";12;1;0;0;36
"NO";"Princeton";"F";0;41793.000000;"S";6;0;0;0;29
"NO";"Foxton";"F";0;41770.000000;"M";-3;1;0;0;23
"SI";"Ravensville";"F";0;41761.000000;"M";22;0;3;2;31
"NO";"Kingsville";"M";0;41764.000000;"U";-2;1;0;0;41
"NO";"Queensbury";"M";0;41850.000000;"U";33;0;0;0;26
"NO";"Kingsville";"M";0;41827.000000;"S";-5;1;1;0;25
"SI";"Queensbury";"F";0;41826.000000;"M";16;0;0;24;43
"NO";"Kingsville";"M";0;41844.000000;"U";-1;0;0;0;27
"NO";"Ravensville";"F";0;41804.000000;"S";7;0;1;1;38
"NO";"Princeton";"M";0;41819.000000;"M";35;1;3;1;33
"NO";"Ravensville";"M";0;41822.000000;"S";21;1;0;0;19
"NO";"Queensbury";"M";0;41838.000000;"U";12;1;0;0;25
"SI";"Ravensville";"F";0;41797.000000;"S";37;3;3;3;41
"NO";"Queensbury";"F";0;41838.000000;"U";8;1;0;0;35
